"","ID","Taxpayer.ID","Taxpayer.Name","Location.Name","Address","City","State","Zip.Code","Zip.4","County","Location.Number","Permit.Number","Pemit.Begin.Date"
"3296",3206663709400002,32066637094,"KOTA ENTERPRISES LLC","ALMEDA DISCOUNT STORE","10150 ALMEDA GENOA RD STE A","HOUSTON","TX",77075,2435,"HARRIS",2,20073410,"11/16/2020"
"3297",3206666062500001,32066660625,"ZAIDAN NASSAR FAKHOURY","MIKE'S LIQUOR","9344 JONES RD STE L","HOUSTON","TX",77065,5632,"HARRIS",1,18001704,"03/31/2018"
"3298",3206666640800001,32066666408,"CROSLYN RETAIL INC","JULIA'S #2","14451 T C JESTER BLVD","HOUSTON","TX",77014,1319,"HARRIS",1,19003200,"10/31/2019"
"3299",3206667049100001,32066670491,"MARKET AT WLY, LLC","MARKET AT WLY, LLC","9132 W LITTLE YORK RD","HOUSTON","TX",77040,3310,"HARRIS",1,20073625,"12/03/2020"
"3300",3206669155400001,32066691554,"HIEU MINH HUYNH","ZIMMNER'S LIQUOR STORE","9402 KEMPWOOD DR","HOUSTON","TX",77080,2839,"HARRIS",1,18001525,"04/30/2018"
"3301",3206672940400001,32066729404,"ANH THUY THI TRAN","SAVE LIQUOR","10020 KLECKLEY DR","HOUSTON","TX",77075,3408,"HARRIS",1,18001567,"03/31/2018"
"3302",3206673503900002,32066735039,"TSMK, INC","DREW FOOD MART","3722 DREW ST","HOUSTON","TX",77004,2429,"HARRIS",2,18003284,"09/14/2018"
"3303",3206674336300001,32066743363,"EL AHORRO SUPERMARKET #20, LLC","EL AHORRO SUPERMARKET #20, LLC","3700 BARKER CYPRESS RD STE 100","HOUSTON","TX",77084,3929,"HARRIS",1,19001140,"04/30/2019"
"3304",3206674348800001,32066743488,"EL AHORRO SUPERMARKET #18, LLC","EL AHORRO SUPERMARKET #18, LLC","11214 BEECHNUT ST","HOUSTON","TX",77072,4234,"HARRIS",1,19000076,"07/31/2018"
"3305",3.206675648e+15,32066756480,"AIRTEX RD, LLC","AIRTEX FOOD MART","802 E AIRTEX DR","HOUSTON","TX",77073,6368,"HARRIS",1,18002057,"05/14/2018"
"3306",3.206680937e+15,32066809370,"FA & RT ENTERPRISES INC.","BEST FOOD MART","11230 PLAINFIELD ST","HOUSTON","TX",77031,2305,"HARRIS",1,18002111,"05/31/2018"
"3307",3206680989100001,32066809891,"SURF & MOODY, LLC","VAPE BUDDY","126 HEIGHTS BLVD STE 112B","HOUSTON","TX",77007,3775,"HARRIS",1,18001798,"04/30/2018"
"3308",3206681010500001,32066810105,"ASSMA ENTERPRISE, INC.","MAK FOOD MART","12600 S GESSNER RD STE A","HOUSTON","TX",77071,2801,"HARRIS",1,18001909,"04/30/2018"
"3309",3.206681164e+15,32066811640,"FALLBROOK GROUP LLC","HILLCREST CORNER STORE","7801 FALLBROOK DR","HOUSTON","TX",77086,2329,"HARRIS",1,18001643,"05/09/2018"
"3310",3206681354700001,32066813547,"SMOKEYDOKE LLC","SMOKEYDOKE","566 CYPRESS CREEK PKWY STE B","HOUSTON","TX",77090,3044,"HARRIS",1,18002396,"07/14/2018"
"3311",3206682840400001,32066828404,"SNICKERS BUSINESS INC.","SWIFT #101","4670 TELEPHONE RD","HOUSTON","TX",77087,2314,"HARRIS",1,19000549,"02/14/2019"
"3312",3206683927800001,32066839278,"17DJUBILEE STORE, LLC","A1 FOOD MART","7621 COOK RD","HOUSTON","TX",77072,3245,"HARRIS",1,18001733,"04/14/2018"
"3313",3206685889800001,32066858898,"AROMA BEVERAGES, LLC","SKY LIQUOR","5211 BARKER CYPRESS RD STE 105","HOUSTON","TX",77084,6915,"HARRIS",1,18002376,"06/14/2018"
"3314",3206686087800001,32066860878,"V MART QUICK STOP LLC","V MART QUICK STOP LLC","7330 SOUTHWEST FWY STE B","HOUSTON","TX",77074,2035,"HARRIS",1,18001799,"04/30/2018"
"3315",3206688738400001,32066887384,"FRIENDLY CORNER STORE CORP","FRIENDLY CORNER STORE","4101 PARKER RD","HOUSTON","TX",77093,5915,"HARRIS",1,18001769,"04/30/2018"
"3316",3206689150100002,32066891501,"SIMS BROOK LLC","TREK MARKET","14151 HIRAM CLARKE RD STE A","HOUSTON","TX",77045,5423,"HARRIS",2,20001895,"04/01/2020"
"3317",3206689991800001,32066899918,"TELO LIQUOR #2, LLC","TELO LIQUOR #2, LLC","1004 ALDINE BENDER RD","HOUSTON","TX",77032,2804,"HARRIS",1,18002125,"05/31/2018"
"3318",3206690428800001,32066904288,"THE HOOKAH KING, LLC","THE HOOKAH KING, LLC","6423 RICHMOND AVE STE F","HOUSTON","TX",77057,5926,"HARRIS",1,18002946,"08/31/2018"
"3319",3206691918700001,32066919187,"TOOR INVESTMENT LLC","FONDREN SMOKE & CBD","10610 FONDREN RD STE 103","HOUSTON","TX",77096,5422,"HARRIS",1,20070014,"08/24/2020"
"3320",3206693631400002,32066936314,"HTX NOVELTY, LLC","LUCKY SMOKE & VAPE","10802 W BELLFORT AVE","HOUSTON","TX",77099,4751,"HARRIS",2,19002213,"07/14/2019"
"3321",3206693631400003,32066936314,"HTX NOVELTY, LLC","YOLO SMOKE & VAPE","10013 LONG POINT RD","HOUSTON","TX",77055,4001,"HARRIS",3,20064212,"06/28/2020"
"3322",3206693662900001,32066936629,"GULF RETAILERS LLC","SUPERMERCADO GIGANTE #2","9436 N HOUSTON ROSSLYN RD","HOUSTON","TX",77088,3900,"HARRIS",1,18002234,"05/31/2018"
"3323",3206699018800001,32066990188,"OST JOINT, LLC","STOP N GO","3354 DIXIE DR","HOUSTON","TX",77021,1154,"HARRIS",1,18001906,"05/14/2018"
"3324",3206699288700001,32066992887,"GALLO LOCO ENTERPRISES, L.L.C.","GALLO LOCO","3801 TELEPHONE RD","HOUSTON","TX",77023,5703,"HARRIS",1,18003303,"09/30/2018"
"3325",3206702833500001,32067028335,"HARGUNN HOLDINGS LLC","HARGUNN HOLDINGS LLC","2409 W MOUNT HOUSTON RD","HOUSTON","TX",77038,3530,"HARRIS",1,20000939,"01/31/2020"
"3326",3206705465300001,32067054653,"SSIR C-STORE LLC","WALLISVILLE EXPRESS","14400 WALLISVILLE RD","HOUSTON","TX",77049,4310,"HARRIS",1,18002186,"05/31/2018"
"3327",3206705709400001,32067057094,"ARZOO EXPRESS INC","LA MONARCA MARKET","5328 ANTOINE DR","HOUSTON","TX",77091,4900,"HARRIS",1,18002522,"05/31/2018"
"3328",3206706523800001,32067065238,"SARU GOODIYA INC.","SUNRISE MINI MART","1701 MCCARTY ST","HOUSTON","TX",77029,3718,"HARRIS",1,18002432,"06/30/2018"
"3329",3206707234100001,32067072341,"GIDOCAFE 88 CORPORATION","CA PHE GI DO","12320 BELLAIRE BLVD STE B1","HOUSTON","TX",77072,2256,"HARRIS",1,18002255,"06/30/2018"
"3330",3206708435300001,32067084353,"HTX FINE WINE & SPIRITS, LLC","HTX FINE WINE & SPIRITS","3708 EMANCIPATION AVE","HOUSTON","TX",77004,4302,"HARRIS",1,18002507,"06/30/2018"
"3331",3206709287700001,32067092877,"JAM IMPORTS, LLC","FOODS INTERNATIONAL","5708 S GESSNER RD","HOUSTON","TX",77036,1602,"HARRIS",1,18002973,"08/13/2018"
"3332",3206709994800001,32067099948,"MUNTHER SUGARLAND INC","SUGARLAND SMOKE SHOP","11422 SOUTHWEST FWY STE 700","HOUSTON","TX",77031,3624,"HARRIS",1,19001117,"02/28/2019"
"3333",3206711438200001,32067114382,"FOUNTAIN VIEW OPERATION LLC","MR. EXPRESS","6010 SOUTHWEST FWY","HOUSTON","TX",77057,7514,"HARRIS",1,20000781,"01/31/2020"
"3334",3206712303700001,32067123037,"MAMA STORE INC","MAMA STORE","6002 S GESSNER RD # A","HOUSTON","TX",77036,2610,"HARRIS",1,18002433,"07/14/2018"
"3335",3206714695400001,32067146954,"KAKA ENTERPRISES LLC","SULLIVAN'S FOOD STORE","6334 ANTOINE DR","HOUSTON","TX",77091,2617,"HARRIS",1,18003699,"10/31/2018"
"3336",3206715810800001,32067158108,"ZCWTXPLUS CORPORATION","A&Y LIQUOR","12657 BISSONNET ST","HOUSTON","TX",77099,1331,"HARRIS",1,18002343,"07/31/2018"
"3337",3206716171400001,32067161714,"DMS TANNER BUSINESS, INC.","TANNER FOOD MART","11501 TANNER RD","HOUSTON","TX",77041,6941,"HARRIS",1,18002990,"08/17/2018"
"3338",3206717074900001,32067170749,"SAMACY, INC.","FERNANDES FOOD MART","6275 GRIGGS RD","HOUSTON","TX",77023,6019,"HARRIS",1,18002445,"06/14/2018"
"3339",3206719085300001,32067190853,"JSS STORES INC","QUICK STUFF","7545 PARK PLACE BLVD STE A","HOUSTON","TX",77087,4443,"HARRIS",1,18002460,"06/14/2018"
"3340",3206723071700001,32067230717,"AIS MONROE BUSINESS, INC.","CHECKPOINT #6","10658 MONROE RD","HOUSTON","TX",77075,4802,"HARRIS",1,18003472,"09/30/2018"
"3341",3.206723828e+15,32067238280,"LAUREL EXPRESS INC","SUNRISE MART","2116 SPEARS RD","HOUSTON","TX",77067,1206,"HARRIS",1,18002346,"05/31/2018"
"3342",3206726047400001,32067260474,"M DISCOUNT LIQUOR, INC","M DISCOUNT LIQUOR","13769 STATE HIGHWAY 249","HOUSTON","TX",77086,2705,"HARRIS",1,18003670,"10/31/2018"
"3343",3206728649500002,32067286495,"RELIEF CARE GROUP LLC","MLK SMOKE SHOP","5830 MARTIN LUTHER KING BLVD","HOUSTON","TX",77021,3613,"HARRIS",2,19001342,"04/30/2019"
"3344",3.206728675e+15,32067286750,"CHIPPEWA FORTUNE, INC.","ZIP IN ZIP OUT","3509 ALMEDA GENOA RD","HOUSTON","TX",77047,3816,"HARRIS",1,19001142,"04/14/2019"
"3345",3206729338400001,32067293384,"ASMA INVESTMENTS LLC","STAR VAPES","5135 W ALABAMA ST STE 424","HOUSTON","TX",77056,5827,"HARRIS",1,20063303,"06/25/2020"
"3346",3206729338400002,32067293384,"ASMA INVESTMENTS LLC","STAR VAPES","5085 WESTHEIMER RD STE 208","HOUSTON","TX",77056,5673,"HARRIS",2,18004102,"06/28/2020"
"3347",3206735560500001,32067355605,"SPADES CIGARS LLC","SPADES CIGARS LLC","2500 WILCREST DR STE 300","HOUSTON","TX",77042,2754,"HARRIS",1,18002508,"12/10/2020"
"3348",3206739690600001,32067396906,"LAM TUYEN FAMILY LLC","NHATRANG CAFE","13480 VETERANS MEMORIAL DR STE P3","HOUSTON","TX",77014,1666,"HARRIS",1,18002419,"06/08/2018"
"3349",3206739890200001,32067398902,"NORTH FREEWAY ENTERPRISE, LLC","EASY STOP FOOD MART","7102 NORTH FWY","HOUSTON","TX",77076,1309,"HARRIS",1,18002405,"06/14/2018"
"3350",3206740849500001,32067408495,"IMPERIAL STORES, LLC","IMPERIAL FOOD MART","22523 IMPERIAL VALLEY DR","HOUSTON","TX",77073,1156,"HARRIS",1,18002601,"06/30/2018"
"3351",3206741127500001,32067411275,"COTW, LLC","CIGARS OF THE WORLD #3","4444 CYPRESS CREEK PKWY STE 34","HOUSTON","TX",77068,3454,"HARRIS",1,20063202,"06/30/2020"
"3352",3206745191700001,32067451917,"MOTAWALA LLC","BEST SOUND CAR STEREO-ONE DOLL","9201 JENSEN DR","HOUSTON","TX",77093,6931,"HARRIS",1,19001816,"06/05/2019"
"3353",3206747923100001,32067479231,"HOUSTON SMOKE, INC.","HOUSTON SMOKE, INC.","10541 S POST OAK RD","HOUSTON","TX",77035,3305,"HARRIS",1,18002658,"07/09/2018"
"3354",3206748261500001,32067482615,"DIDI BAINI CORPORATION","SHOP N GO","6001 BISSONNET ST STE A","HOUSTON","TX",77081,6967,"HARRIS",1,18002438,"06/10/2018"
"3355",3206748449600001,32067484496,"FEROZI LLC","FAST N EASY TIDWELL","9278 EASTEX FWY","HOUSTON","TX",77093,7000,"HARRIS",1,18002841,"08/14/2018"
"3356",3206749403200001,32067494032,"TNTSH INC","Q MART","631 UVALDE RD STE B","HOUSTON","TX",77015,3709,"HARRIS",1,18002474,"06/30/2018"
"3357",3206749403200002,32067494032,"TNTSH INC","HEALTH SMOKE","13406 LOUISVILLE ST STE A","HOUSTON","TX",77015,3835,"HARRIS",2,18002475,"06/30/2018"
"3358",3206749403200003,32067494032,"TNTSH INC","Q MART 2","7240 LONG DR","HOUSTON","TX",77087,4208,"HARRIS",3,20062304,"05/18/2020"
"3359",3206755320900001,32067553209,"JULIA'S ENTERPRISES, INC.","JULIA'S #3","7989 TIDWELL RD STE B","HOUSTON","TX",77028,1101,"HARRIS",1,20069735,"08/02/2020"
"3360",3206756350500001,32067563505,"786 STORES CORPORATION","MIDTOWN FOOD MART","4211 CAROLINE ST STE C","HOUSTON","TX",77004,4879,"HARRIS",1,18002637,"06/24/2018"
"3361",3206757632500001,32067576325,"3 EYE BUSINESS LLC","SUPER K","3362 FOUNTAIN VIEW DR","HOUSTON","TX",77057,6604,"HARRIS",1,18002667,"07/14/2018"
"3362",3206758061600002,32067580616,"FUEL 2 GO, LLC","JENSEN FOOD MART","9530 JENSEN DR","HOUSTON","TX",77093,6318,"HARRIS",2,18003566,"10/14/2018"
"3363",3206760679100001,32067606791,"PINEMONT C STORE, INC.","ROADWAZE","6100 PINEMONT DR","HOUSTON","TX",77092,3202,"HARRIS",1,18003350,"09/30/2018"
"3364",3206760816900001,32067608169,"KIRKWOOD DISCOUNT LIQUOR LLC","KIRKWOOD DISCOUNT LIQUOR","2331 S KIRKWOOD RD","HOUSTON","TX",77077,6505,"HARRIS",1,18002845,"07/31/2018"
"3365",3.206765615e+15,32067656150,"BLACK RABBIT LLC","FAT RABBIT","9230 JENSEN DR STE C","HOUSTON","TX",77093,6932,"HARRIS",1,18002592,"07/31/2018"
"3366",3.206766304e+15,32067663040,"BOCOCK BROTHERS LLC","PENNZOIL PLACE","700 MILAM ST STE 1300","HOUSTON","TX",77002,2736,"HARRIS",1,20070308,"10/31/2020"
"3367",3206766576300001,32067665763,"MILAN C-STORE LLC","QUICK STOP","1801 CORAL ST","HOUSTON","TX",77012,3122,"HARRIS",1,18002668,"07/14/2018"
"3368",3.206767544e+15,32067675440,"TELO MARKET #8, INC.","TELO MARKET #8, INC.","5702 LYONS AVE","HOUSTON","TX",77020,4832,"HARRIS",1,20070801,"10/14/2020"
"3369",3206768203200001,32067682032,"BEIT IKSA INC","VITRUN SMOKE SHOP","2503 MONTROSE BLVD","HOUSTON","TX",77006,2728,"HARRIS",1,18002827,"07/31/2018"
"3370",3206769328600001,32067693286,"CONVENIENCE CONCEPT, INC.","MVP FOOD STORE","4718 LOCKWOOD DR","HOUSTON","TX",77026,2939,"HARRIS",1,19001930,"06/30/2019"
"3371",3206770727600001,32067707276,"SSP BROTHERS, INC.","KING DISCOUNT STORE","4131 BENNINGTON ST","HOUSTON","TX",77016,6709,"HARRIS",1,18002854,"07/31/2018"
"3372",3206771810900001,32067718109,"DA KAO CORPORATION","WINKLER FOOD MART","8353 WINKLER DR","HOUSTON","TX",77017,4509,"HARRIS",1,18002783,"06/30/2018"
"3373",3206772268900001,32067722689,"ALMEDA SWIFT STORE, LLC","SWIFT MART ALMEDA","12602 SOUTH FWY","HOUSTON","TX",77047,1916,"HARRIS",1,18002800,"07/31/2018"
"3374",3206774719900001,32067747199,"NGUYENS CAPITALS, LLC","GRAB & GO","7915 DE PRIEST ST","HOUSTON","TX",77088,6207,"HARRIS",1,18002737,"07/31/2018"
"3375",3206774719900004,32067747199,"NGUYENS CAPITALS, LLC","SHOP & MART","801 W LITTLE YORK RD","HOUSTON","TX",77091,2452,"HARRIS",4,20062574,"05/31/2020"
"3376",3206774719900005,32067747199,"NGUYENS CAPITALS, LLC","GRAB & GO","1703 W LITTLE YORK RD","HOUSTON","TX",77091,2045,"HARRIS",5,20064404,"06/30/2020"
"3377",3206774719900006,32067747199,"NGUYENS CAPITALS, LLC","PUZZLES","310 MILBY ST","HOUSTON","TX",77003,2625,"HARRIS",6,20073495,"11/23/2020"
"3378",3206775258700001,32067752587,"EAST MOUNT BUSINESS, LLC","ROADWAZE #2","6900 MOUNT HOUSTON RD","HOUSTON","TX",77050,5702,"HARRIS",1,18003824,"11/14/2018"
"3379",3206780785200001,32067807852,"SPHERE, INC","FOREVER 24 TRUCK STOP","15050 OLD HUMBLE RD","HOUSTON","TX",77396,2234,"HARRIS",1,18003112,"08/31/2018"
"3380",3206781380100002,32067813801,"RUHI FARAH INC","B & B NEWSTAND","2000 WILLOWBROOK MALL # 1358","HOUSTON","TX",77070,5787,"HARRIS",2,18003021,"08/25/2018"
"3381",3206781483300003,32067814833,"ASMA TRADING LLC","STAR VAPES & MORE","1014 EDGEBROOK DR","HOUSTON","TX",77034,1802,"HARRIS",3,20070350,"08/31/2020"
"3382",3206782251300001,32067822513,"IAA, INC.","BELLFORT FOOD MART","9250 W BELLFORT ST","HOUSTON","TX",77031,2304,"HARRIS",1,18002843,"07/31/2018"
"3383",3206783550700002,32067835507,"IMNA STORES INC.","SPEEDY MART & MORE","6721 TELEPHONE RD","HOUSTON","TX",77061,2003,"HARRIS",2,18003830,"11/04/2018"
"3384",3206783633100001,32067836331,"VKCONNELLY VENTURES, LLC","PUBLIK RESERVE","12914 FM 1960 RD W STE A","HOUSTON","TX",77065,5311,"HARRIS",1,18004184,"12/31/2018"
"3385",3.206785232e+15,32067852320,"TOOR HOLDINGS LLC","POLAR LIQUOR","10610 FONDREN RD STE 102","HOUSTON","TX",77096,5446,"HARRIS",1,19001908,"06/14/2019"
"3386",3206785948100001,32067859481,"CANINO EXPRESS LLC","Q MAX","12095 W HARDY RD","HOUSTON","TX",77076,NA,"HARRIS",1,18004224,"12/31/2018"
"3387",3206788920700001,32067889207,"JIMMY BUSINESS LLC","CULLEN FOOD STORE","8934 CULLEN BLVD","HOUSTON","TX",77051,2814,"HARRIS",1,18002842,"08/14/2018"
"3388",3206791546500001,32067915465,"VERDE PLANET LLC","EADO SMOKE N VAPE","3016 CANAL ST","HOUSTON","TX",77003,1627,"HARRIS",1,19000084,"01/31/2019"
"3389",3206791673700001,32067916737,"D-ASH JOINT VENTURE, LLC","24-7 STOP N GO #4","12775 MEDFIELD DR","HOUSTON","TX",77082,5933,"HARRIS",1,18002897,"08/14/2018"
"3390",3206793011800003,32067930118,"CLAY PORTER STORES GROUP, LLC","MR. C'S #3","9627 C E KING PKWY","HOUSTON","TX",77044,NA,"HARRIS",3,20001250,"03/09/2020"
"3391",3206796951200001,32067969512,"IN AND OUT STORES LLC","IN AND OUT MINI MART","11101 BRIAR FOREST DR","HOUSTON","TX",77042,2201,"HARRIS",1,19000504,"02/28/2019"
"3392",3206799441100002,32067994411,"NOOR18 INC","VITRUM SMOKE","11550 GULF FWY STE C-1","HOUSTON","TX",77034,3514,"HARRIS",2,20067408,"07/31/2020"
"3393",3206800448300002,32068004483,"19TH HOLE CIGARS BY GUY LLC","19TH HOLE CIGARS BY GUY","3702 REED RD","HOUSTON","TX",77051,2338,"HARRIS",2,20069790,"08/04/2020"
"3394",3206803455500001,32068034555,"JONES FORTUNE, INC.","24 SEVEN #39","11220 LOUETTA RD","HOUSTON","TX",77070,1406,"HARRIS",1,18003043,"09/30/2018"
"3395",3206803724400001,32068037244,"CAXAJ STORE, LLC","CAXAJ STORE, LLC INTERNATIONAL","3330 HILLCROFT ST STE V","HOUSTON","TX",77057,5818,"HARRIS",1,18003373,"09/30/2018"
"3396",3206805941200001,32068059412,"TN DRINKS, LLC","THE LIQUOR STORE #4","10830 BEECHNUT ST","HOUSTON","TX",77072,4459,"HARRIS",1,18004276,"01/01/2019"
"3397",3206806665600001,32068066656,"6285 CN CORPORATION","SPIRITS LIQUOR","6285 HIGHWAY 6 S","HOUSTON","TX",77083,1501,"HARRIS",1,18003418,"08/31/2018"
"3398",3206807471800001,32068074718,"VAPES & VIBES LLC","VAPES & VIBES","3934 OLD SPANISH TRL STE B","HOUSTON","TX",77021,1462,"HARRIS",1,18003190,"09/30/2018"
"3399",3206808826200001,32068088262,"RITESTOP INC","RITESTOP","1909 ALDINE BENDER RD","HOUSTON","TX",77032,3013,"HARRIS",1,18003400,"10/31/2018"
"3400",3206814525200001,32068145252,"GEARS VENTURE, LLC.","ALCO FUEL","1955 GEARS RD","HOUSTON","TX",77067,3818,"HARRIS",1,18003389,"10/31/2018"
"3401",3206816715700001,32068167157,"IMPERIAL EXPRESS INC","BIGGIE'S #1","20302 IMPERIAL VALLEY DR","HOUSTON","TX",77073,5501,"HARRIS",1,20006602,"05/03/2020"
"3402",3206818125700001,32068181257,"NEPALI BANDHUS INC","SWEESHER FOOD STORE","8506 MESA DR","HOUSTON","TX",77028,2005,"HARRIS",1,18003333,"10/31/2018"
"3403",3206818148900001,32068181489,"STAR FOOD MART LLC","STAR FOOD MART","3305 EMANCIPATION AVE","HOUSTON","TX",77004,3113,"HARRIS",1,18003310,"09/16/2018"
"3404",3206818634800001,32068186348,"JEHAD F MASSRI","LIMITLESS VAPE & HOOKAH","1839 RICHMOND AVE","HOUSTON","TX",77098,3509,"HARRIS",1,18003116,"09/14/2018"
"3405",3206820771400001,32068207714,"RRZ & BEYOND INC","DREAMERZ TOBACCO","2961 BINGLE RD","HOUSTON","TX",77055,1009,"HARRIS",1,18003474,"10/31/2018"
"3406",3206820771400002,32068207714,"RRZ & BEYOND INC","TOBACCO SHOP PLUS","14207 STATE HIGHWAY 249","HOUSTON","TX",77086,2700,"HARRIS",2,18003442,"10/31/2018"
"3407",3206820944700001,32068209447,"KHALI'S CONVENIENT STORE, LLC","KHALI'S CONVENIENT STORE, LLC","11078 VETERANS MEMORIAL DR # 360","HOUSTON","TX",77067,3765,"HARRIS",1,19001709,"05/30/2019"
"3408",3206821728300001,32068217283,"FL STORES, LLC","YO YO","5779 W FUQUA ST","HOUSTON","TX",77085,4066,"HARRIS",1,18004113,"12/14/2018"
"3409",3206821989100001,32068219891,"GEARS INVESTMENT, INC.","1 STOP #1","1503 GEARS RD","HOUSTON","TX",77067,4103,"HARRIS",1,18003356,"09/30/2018"
"3410",3.206824422e+15,32068244220,"D & T FORTUNE, LLC","D & T FOOD STORE","8929 SCOTT ST","HOUSTON","TX",77051,2747,"HARRIS",1,18003255,"09/14/2018"
"3411",3206824822100001,32068248221,"PACO & PACO INC.","PACO & PACO INC.","6403 HILLCROFT ST","HOUSTON","TX",77081,3101,"HARRIS",1,18003357,"10/31/2018"
"3412",3206825038300001,32068250383,"A J GREEN LLC","GREEN STORE","3301 GREEN ST","HOUSTON","TX",77020,3822,"HARRIS",1,18003293,"09/14/2018"
"3413",3206830088100001,32068300881,"ALIYAN STORES LLC","SUPER AMIGO FOOD STORE","6880 TELEPHONE RD STE E","HOUSTON","TX",77061,2815,"HARRIS",1,18003392,"10/31/2018"
"3414",3206830094900001,32068300949,"IZMA BUSINESS LLC","NEW SAVE N GO","9649 S GESSNER RD","HOUSTON","TX",77071,1001,"HARRIS",1,18003398,"10/31/2018"
"3415",3206834747800001,32068347478,"AHYAN DANISH INC.","GOLDEN VALERO","5722 LOCKWOOD DR","HOUSTON","TX",77026,1822,"HARRIS",1,18003615,"10/31/2018"
"3416",3206837568500001,32068375685,"LAZIN CORPORATION, INC.","EXPRESS FOOD MART #2","7644 GESSNER RD","HOUSTON","TX",77040,6812,"HARRIS",1,18003394,"10/31/2018"
"3417",3206837738400001,32068377384,"AZK BUSINESS OPERATING LLC","VETERANS MEMORIAL EXXON","10186 VETERANS MEMORIAL DR","HOUSTON","TX",77038,2069,"HARRIS",1,18003428,"09/30/2018"
"3418",3206837738400002,32068377384,"AZK BUSINESS OPERATING LLC","CE KING SHELL","11907 E SAM HOUSTON PKWY N","HOUSTON","TX",77044,5096,"HARRIS",2,18003429,"09/30/2018"
"3419",3206837738400003,32068377384,"AZK BUSINESS OPERATING LLC","GREENS ROAD CHEVRON","2602 GREENS RD","HOUSTON","TX",77032,2104,"HARRIS",3,18003430,"09/30/2018"
"3420",3206840695100001,32068406951,"BEST WAY BUSINESS INC.","FUEL MAXX #56","5710 S WAYSIDE DR","HOUSTON","TX",77087,3210,"HARRIS",1,18003571,"09/30/2018"
"3421",3206840961700001,32068409617,"PHILKOSE INVESTMENTS LLC","LAVENDER FOOD MART","8019 LAVENDER ST","HOUSTON","TX",77016,6338,"HARRIS",1,18003661,"10/14/2018"
"3422",3206842490500001,32068424905,"SHANDHA INC","3 STAR MART","3810 LIBERTY RD","HOUSTON","TX",77026,6561,"HARRIS",1,18003767,"10/31/2018"
"3423",3206844242800001,32068442428,"BREAKTIME STORES 37 LLC","CORNER MART #37","2103 WESTHEIMER RD","HOUSTON","TX",77098,1430,"HARRIS",1,18003453,"09/24/2018"
"3424",3206844243600001,32068442436,"BREAKTIME STORES 36 LLC","CORNER MART #36","2602 RICHMOND AVE","HOUSTON","TX",77098,5504,"HARRIS",1,18003454,"09/24/2018"
"3425",3206845748300002,32068457483,"RKG PETROLEUM LLC","EXTRA MILES TRUCK STOP 4","8870 NORTH LOOP E","HOUSTON","TX",77029,1216,"HARRIS",2,19000158,"01/08/2019"
"3426",3206846951200001,32068469512,"WINKLER BUSINESS, LLC","WINKLER SUPER MERCADO","8550 WINKLER DR STE C","HOUSTON","TX",77017,5058,"HARRIS",1,18003684,"10/31/2018"
"3427",3206847081700001,32068470817,"EA FEDERAL INC","FEDERAL FOOD STORE","1644 FEDERAL RD","HOUSTON","TX",77015,6706,"HARRIS",1,18003870,"11/11/2018"
"3428",3206849588900001,32068495889,"BHAIMOMIN CORPORATION","FRICK'S FOOD MART","13067 MOSIELEE ST","HOUSTON","TX",77086,2926,"HARRIS",1,20000122,"01/13/2020"
"3429",3206850324500001,32068503245,"JOHNNY YOUNG TAE KIM","S-J ALL SEASON","4750 T C JESTER BLVD","HOUSTON","TX",77091,5219,"HARRIS",1,18003500,"09/30/2018"
"3430",3.206851694e+15,32068516940,"HOUSTON CL CORPORATION","SUGAR VALLEY MARKET","3135 AKARD ST","HOUSTON","TX",77051,4603,"HARRIS",1,18003800,"10/31/2018"
"3431",3206855230900001,32068552309,"RAMARSR BUSINESS INC.","REVOLUTION #5","12038 VETERANS MEMORIAL DR","HOUSTON","TX",77067,1002,"HARRIS",1,18003924,"10/31/2018"
"3432",3206855736500001,32068557365,"ENZA BUSINESS LLC","FRIENDLY FOOD MART","1302 EASTEX FWY","HOUSTON","TX",77020,3701,"HARRIS",1,18003685,"10/14/2018"
"3433",3206859433500001,32068594335,"SAFOORA LLC","QUICK STOP","1801 CORAL ST","HOUSTON","TX",77012,3122,"HARRIS",1,20064620,"07/01/2020"
"3434",3206860969500001,32068609695,"SARIM BUSINESS, INC.","TIME EXPRESS #3","5251 W GULF BANK RD","HOUSTON","TX",77088,2901,"HARRIS",1,18003711,"10/31/2018"
"3435",3206863640900001,32068636409,"SHREEJI JOINT VENTURES LLC","MANGUM CORNER STORE","2902 MANGUM RD","HOUSTON","TX",77092,7408,"HARRIS",1,18003769,"10/31/2018"
"3436",3.20686389e+15,32068638900,"BABA TRADING LLC","DOLLAR PLUS DOLLAR","7030 ADDICKS CLODINE RD STE 108","HOUSTON","TX",77083,2346,"HARRIS",1,18003896,"11/19/2018"
"3437",3206865683700001,32068656837,"EL EMAN HALAL MEAT INTERNATION","AL BARAKAH HALAL MEAT","17754 FM 529 RD","HOUSTON","TX",77095,1008,"HARRIS",1,20062815,"07/04/2020"
"3438",3206869901900001,32068699019,"STARS VEGAS CORPORATION, LLC","VEGAS SMOKE SHOP","2808 HIGHWAY 6 S STE 2","HOUSTON","TX",77082,1747,"HARRIS",1,18003695,"12/31/2018"
"3439",3206870021300001,32068700213,"CHILANKA INVESTMENTS LLC","A TO Z FOOD MART","7997 W AIRPORT BLVD STE A","HOUSTON","TX",77071,3058,"HARRIS",1,18003921,"11/30/2018"
