"","address","lon","lat"
"474","5434 CHIMNEY ROCK RD",-95.4769824,29.7220117
"475","5300 N BRAESWOOD BLVD",-95.4781088,29.6792189
"476","19639 HIGHWAY 59 N",-95.272274,30.0033038
"477","5560 WESLAYAN ST",-95.4422795,29.7224248
"478","6730 HILLCROFT ST",-95.4946508,29.7067989
"479","9329 KATY FWY",-95.5229232,29.7820698
"480","14806 WOODFOREST BLVD",-95.1569727,29.7894435
"481","1515 LOCKWOOD DR",-95.3162545,29.7759791
"482","1102 S BROADWAY ST",-95.0196275,29.6519249
"483","8106 MARTIN LUTHER KING JR BLVD",-95.3382339,29.6658259
"484","220 S WAYSIDE DR",-95.3070717,29.7365365
"485","7440 FM 1960 RD E",-95.1626585,29.9976091
"486","6895 GRIGGS RD",-95.2953632,29.7146539
"487","5202 ALMEDA RD",-95.3793553,29.7230964
"488","6280 BARKER CYPRESS RD",-95.6826944,29.8647455
"489","3920 GARTH RD",-94.9768976,29.7658314
"490","3900 REVEILLE ST",-95.290923,29.6847345
"491","3317 MONTROSE BLVD",-95.3904377,29.7428103
"492","9705 SPENCER HWY",-95.0863056,29.6649211
"493","13714 TOMBALL PKWY",-95.4944758,29.9211169
"494","12550 WESTHEIMER RD",-95.6035817,29.7367199
"495","28426 STATE HIGHWAY 249",-95.6313785,30.0872979
"496","11107 MARKET ST",-95.2332746,29.768231
"497","530 W LITTLE YORK RD",-95.4092542,29.8706245
"498","12025 HUFFMEISTER RD",-95.6294484,29.9480946
"499","23110 ALDINE WESTFIELD RD",-95.3860589,30.0480528
"500","9150 S DAIRY ASHFORD ST",-95.6031718,29.6787826
"501","7634 BELLAIRE BLVD",-95.5208052,29.7058732
"502","1710 N FRY RD",-95.7189312,29.7901344
"503","6768 HIGHWAY 6 S",-95.6449695,29.7043801
"504","4995 HIGHWAY 6 N",-95.6465345,29.8495339
"505","8590 LONG POINT RD",-95.5003136,29.8035906
"506","1919 W GRAY ST",-95.4031586,29.7527116
"507","5200 WESTHEIMER RD",-95.4677254,29.7409721
"508","3300 CENTER ST",-95.123867,29.68167
"509","12850 MEMORIAL DR",-95.5621092,29.7736217
"510","510 CHIMNEY ROCK RD",-95.4793442,29.7648567
"511","8206 HIGHWAY 6 N",-95.6363069,29.8973182
"512","3707 SPENCER HWY",-95.1872856,29.6657121
"513","4841 MOUNT HOUSTON RD",-95.3189504,29.891456
"514","10850 SCARSDALE BLVD",-95.2137003,29.583765
"515","8535 S BRAESWOOD BLVD",-95.5272,29.6707773
"516","1180 CLEAR LAKE CITY BLVD",-95.1551398,29.5808519
"517","1403 FM 1960 RD W",-95.450893,30.0135848
"518","10800 SOUTH POST OAK RD",-95.464921,29.6637882
"519","388 UVALDE RD",-95.1881007,29.7925583
"520","5280 BUFFALO SPEEDWAY",-95.4284041,29.7259254
"521","12407 GRANT RD",-95.6118746,29.9839594
"522","8413 STELLA LINK RD",-95.4393731,29.6920916
"523","411 S MASON RD",-95.7508006,29.7794286
"524","8301 BROADWAY ST",-95.2765688,29.6719744
"525","6675 W BELLFORT ST",-95.5078356,29.6554368
"526","10965 FM 1960 RD W",-95.5850825,29.9327698
"527","9375 VETERANS MEMORIAL DR",-95.4290998,29.8970716
"528","1413 WIRT RD",-95.4863834,29.7953323
"529","2000 GARTH RD",-94.9760856,29.7469108
"530","2240 NORTHPARK DR",-95.2120694,30.0678872
"531","14616 MEMORIAL DR",-95.6084262,29.7705636
"532","9200 CULLEN BLVD",-95.3560931,29.6579307
"533","4445 KINGWOOD DR",-95.1864432,30.0520165
"534","2808 GESSNER DR",-95.5445513,29.8232634
"535","6302 FAIRMONT PKWY",-95.1429625,29.6491966
"536","2130 RICHEY ST",-95.227435,29.6816586
"537","8300 WILCREST DR",-95.5706708,29.6877296
"538","2204 SOUTHMORE AVE",-95.1822323,29.6911858
"539","12445 FM 1960 RD W",-95.6040858,29.9216652
"540","101 W SOUTHMORE AVE",-95.2115801,29.6902178
"541","5002 BELLAIRE BLVD",-95.4672553,29.706782
"542","15111 WALLISVILLE RD",-95.172779,29.8072278
"543","1506 ELDRIDGE PKWY",-95.6258043,29.7566769
"544","16590 EL CAMINO REAL",-95.1232632,29.557279
"545","8942 W SAM HOUSTON PKWY N",-95.5501617,29.9022701
"546","105 WEST RD",-95.4055402,29.914842
"547","1838 S KIRKWOOD RD",-95.586878,29.7480738
"548","19710 HOLZWARTH RD",-95.4330288,30.0536969
"549","390 EDGEBROOK DR",-95.2218554,29.646301
"550","950 STUDEMONT ST",-95.391542,29.7682478
"551","9600 WESTHEIMER RD",-95.5354287,29.738269
"552","3403 MANGUM RD",-95.4600071,29.8200446
"553","9450 HAMMERLY BLVD",-95.5239205,29.8105419
"554","18535 CHAMPION FOREST DR",-95.5552883,30.0322196
"555","1215 W 43RD ST",-95.4305732,29.8277913
"556","6360 SAN FELIPE ST",-95.4965439,29.7505418
"557","12097 VETERANS MEMORIAL DR",-95.4781498,29.9602677
"558","16244 S POST OAK RD",-95.4698354,29.5911837
"559","104 E PARKWOOD AVE",-95.1881919,29.5103249
"560","6600 AIRLINE DR",-95.3838943,29.8597617
"561","16185 SPACE CENTER BLVD",-95.1118593,29.5741643
"562","13196 BELLAIRE BLVD",-95.6141737,29.7041211
"563","3120 N FRY RD",-95.7198635,29.8157429
"564","4615 FAIRMONT PKWY",-95.172779,29.6502065
"565","11038 WESTHEIMER RD",-95.5713272,29.7374992
"566","500 MAXEY RD",-95.219581,29.7860933
"567","8910 JONES RD",-95.5839645,29.9040894
"568","2103 FM 2920 RD",-95.4469934,30.0696617
"569","17150 FM 529 RD",-95.6688853,29.8797539
"570","19302 KUYKENDAHL RD",-95.4922419,30.0514223
"571","11970 SPRING CYPRESS RD",-95.6073977,30.0132404
"572","16211 SPRING CYPRESS RD",-95.6721729,29.9775997
"573","4007 BARKER CYPRESS RD",-95.6854895,29.8316442
"574","2203 TEXAS PKWY",-95.5258472,29.5956859
"575","8207 BARKER CYPRESS RD",-95.6846674,29.8972738
"576","24424 TOMBALL PKWY",-95.6036644,30.0372369
"577","7304A LOUETTA RD",-95.5253553,30.020876
"578","11994 RICHMOND AVE",-95.5887247,29.7317161
"579","1770 W T C JESTER BLVD",-95.4277493,29.8011743
"580","560 RAYFORD RD",-95.4338065,30.1267729
"581","21106 KUYKENDAHL RD",-95.5131082,30.0747512
"582","8808 ANTOINE DR",-95.4795015,29.894046
"583","14625 FM 529 RD",-95.6281343,29.8787921
"584","11803 BARKER CYPRESS RD",-95.6767758,29.9478691
"585","12611 S GESSNER DR",-95.531132,29.6884011
"586","1307 FM 1092 RD",-95.5636148,29.6001155
"587","12959 ALDINE WESTFIELD RD",-95.3557237,29.901871
"588","20500 FM 529 RD",-95.7245126,29.8802601
"589","6610 TIDWELL RD",-95.3029811,29.8478847
"590","6320 N ELDRIDGE PKWY",-95.6062915,29.8636812
"591","10997 FUQUA ST",-95.2239645,29.6124448
"592","6402 FM 1960 RD W",-95.5259876,29.9735284
"593","2717 FM 1960 RD",-95.3861868,30.0221171
"594","14402 FM 2100",-95.0625526,29.8957065
"595","5161 FRANZ RD",-95.8084804,29.8011139
"596","9885 BLACKHAWK BLVD",-95.247308,29.6018185
"597","12702 BAMMEL NORTH HOUSTON RD",-95.497896,29.9620586
"598","5501 W OREM DR",-95.4659039,29.6267386
"599","1210 KINGWOOD DR",-95.2376798,30.0486876
"600","9510 N SAM HOUSTON PKWY E",-95.2487758,29.933505
"601","3755 ATASCOCITA RD",-95.2185525,29.9793413
"602","12300 JONES RD",-95.5844569,29.9530671
"603","102 N FRIENDSWOOD DR",-95.2068508,29.5336195
"604","415 SHEPHERD DR",-95.4099088,29.7665525
"605","2605 W HOLCOMBE BLVD",-95.4187465,29.7055683
"606","10660 EASTEX FWY",-95.3292859,29.8693639
"607","2612 SMITH ST",-95.3782104,29.7471407
"608","4849 N HIGHWAY 146",-94.918785,29.7688296
"609","14127 CYPRESS ROSEHILL RD",-95.6999603,29.9758621
"610","8505 FM 1960 RD W",-95.5520848,29.9555152
"611","3822 OLD SPANISH TRL",-95.3588727,29.7018631
"612","7929 KIRBY DR",-95.4128136,29.6934028
"613","1301 NASA PKWY",-95.101945,29.5479883
"614","13631 TIDWELL RD",-95.1881334,29.8538777
"615","7216 GARTH RD",-94.9814046,29.8063981
"616","2221 FULTON ST",-95.3601807,29.7815606
"617","747 E CROSSTIMBERS ST",-95.3621429,29.8294537
"618","200 W 20TH ST",-73.9973965,40.7422567
"619","107 W RANKIN RD",-95.4223474,29.9654084
"620","2010 S FRY RD",-95.7232773,29.7535272
"621","1515 N ALEXANDER DR",-94.9549767,29.7395781
"622","26288 KUYKENDAHL RD",-95.5501828,30.141525
"623","6520 WESTHEIMER RD",-95.5004765,29.7386658
"624","3745 WESTHEIMER RD",-95.4408467,29.7411127
"625","15110 MASON RD",-95.7379219,29.9931655
"626","14021 STUEBNER AIRLINE RD",-95.4994941,29.9885114
"627","6486 W LITTLE YORK RD",-95.4865473,29.8669002
"628","15633 VINTAGE PRESERVE PKWY",-95.5603333,30.0003664
"629","2502 NORTH LOOP W",-95.4427009,29.8088622
"630","9306 FM 1960 RD W",-95.5645357,29.9464348
"631","9351 NORTH FWY",-95.4129773,29.8977328
"632","13250 FM 1960 RD W",-95.6168851,29.9168179
"633","12110 NORTHWEST FWY",-95.4826351,29.8334205
"634","11603 NORTHWEST FWY",-95.4741153,29.8231808
"635","10230 EAST FWY",-95.2478986,29.773088
"636","12777 EAST FWY",-95.2068305,29.7719561
"637","6475 HILLCROFT ST",-95.4933481,29.7119749
"638","6333 MLK BLVD",-95.3401646,29.6882565
"639","10112 HAMMERLY BLVD STE B",-95.541591,29.8130039
"640","12801 HOMESTEAD RD",-95.3022869,29.9069047
"641","2615 AIRLINE DR",-95.3824017,29.8117036
"642","5015 KIRBY DR",-95.4182617,29.7274262
"643","2301 MAIN ST",-95.3724861,29.7468315
"644","1701 COMMONWEALTH ST",-95.3986385,29.7515201
"645","8435 FM 2920 RD",-95.5515766,30.0728949
"646","8435 FM 2920 RD STE R",-95.5515766,30.0728949
"647","10330 BLACKHAWK BLVD",-95.243615,29.5925932
"648","8118 MARTIN LUTHER KING JR BLVD",-95.3374779,29.6652018
"649","2855 KATY HOCKLEY CUT OFF RD",-95.8089129,29.8165288
"650","1135 ALDINE BENDER RD",-95.3704704,29.9333205
"651","13334 CHISWICK RD",-95.4046722,29.6142546
"652","5032 PINEMONT DR",-95.4667434,29.8412441
"653","5230 ALDINE MAIL RD",-95.3138038,29.9017562
"654","4401 W 18TH ST",-95.4521047,29.8010306
"655","16500 CLAY RD # A",NA,NA
"656","202 UVALDE RD",-95.1836586,29.7980989
"657","23255 KINGSLAND BLVD",-95.7759489,29.7717986
"658","1121 UPTOWN PARK BLVD STE 12",-95.4566188,29.7575464
"659","5240 W 34TH ST STE B",-95.4654944,29.8206295
"660","15202 MASON RD STE 800",-95.7372746,29.9950631
"661","14660 WALLISVILLE RD",-95.1871363,29.8052746
"662","6515 CHIMNEY ROCK RD",-95.4758355,29.7096086
"663","7127 FANNIN ST",-95.401236,29.6996046
"664","3821 OLD SPANISH TRL",-95.3590157,29.7026018
"665","4706-08 SPENCER HIGHWAY",-95.171516,29.6649274
"666","8524 GULF FWY",-95.2630772,29.6691633
"667","1600 SMITH ST # 250",NA,NA
"668","3701 CHAPMAN ST",-95.3543151,29.7941757
"669","2012 W 43RD ST",-95.4496278,29.8329807
"670","2903 VOLLMER RD",-87.687584,41.5280107
"671","7214 WHEATLEY ST",-95.4290998,29.8651699
"672","229 FM 1960 BYPASS RD E",-95.2639877,30.0060897
"673","11926 NEW MEADOW DR",-95.5507563,29.9471259
"674","777J SHELDON RD",-95.1253733,29.7868806
"675","6500 NORTH FM 2100 STE 400",-95.069588,29.9176557
"676","330B LITTLE YORK RD",-95.4043654,29.8701258
"677","5309 FM 1960 RD E",-95.3465798,30.0143369
"678","11911 JONES RD STE 6",-95.5854828,29.9480256
"679","3408 CENTER ST",-97.1045015,32.6895962
"680","11322 BELLAIRE BLVD STE 115",-95.578357,29.7042776
"681","10028 AIRLINE DR",-95.4003343,29.9020508
"682","12312 CROSBY LYNCHBURG RD",-95.0628169,29.8720089
"683","929 CONKLIN ST",-95.4222247,29.8788804
"684","455 HOLLOW TREE LN",-95.4394345,30.024426
"685","3760 RICHMOND AVE",-95.4366254,29.7331629
"686","17633 EL CAMINO REAL",-120.6042284,35.4081823
"687","10612 WESTHEIMER RD",-95.5634318,29.7377381
"688","3313 ALDINE MAIL ROUTE RD",-95.3400522,29.9027937
"689","821 ANTOINE DR",-95.475759,29.781987
"690","1003 STUDEMONT ST",-95.3921137,29.7691791
"691","17126 PINE FOREST LN",-95.661078,29.8307981
"692","12003 BAMMEL NORTH HOUSTON RD",-95.4985926,29.950817
"693","21950 MEADOW HILL DR",-95.4678259,30.0826827
"694","21950 MEADOWHILL DR STE B",-95.4684839,30.0821074
"695","1414 CYPRESS CREEK PKWY",-95.4514974,30.0138188
"696","6340 N ELDRIDGE PKWY STE A1",-95.6068662,29.8655492
"697","17539 IMPERIAL VALLEY DR",-95.400813,29.9517862
"698","29220 HUFFMAN CLEVELAND RD STE D",-95.1100738,30.077061
"699","218 W CAVALCADE ST",-95.3753481,29.804258
"700","10630 WESTHEIMER RD",-95.5637834,29.7376368
"701","1452 WILCREST DR",-95.5725695,29.7492825
"702","3698 E FM 528 RD",-95.1691937,29.521892
"703","13150 FM 529 RD STE 102",-95.6099451,29.8805111
"704","6200 WESTHEIMER RD",-95.4931227,29.7380782
"705","6447 RICHMOND AVE",-95.5005314,29.7313605
"706","1300 SHELDON RD",-95.1233785,29.8023376
"707","1025 S MASON RD STE 101",-95.7508952,29.7651306
"708","4919 N MAIN ST STE 150",NA,NA
"709","6580 FANNIN ST",-95.4010467,29.7100605
"710","1777 WALKER ST STE A",-95.3581699,29.7546817
"711","1777 WALKER ST STE B",-95.3581699,29.7546817
"712","8633 MARTIN LUTHER KING JR BLVD",-95.3362491,29.6571182
"713","4220 DECKER DR",-95.0100074,29.769757
"714","2052 RICHEY ST",-95.2275946,29.6823426
"715","1721 GARTH RD",-94.9788059,29.7452294
"716","9411 KEMPWOOD DR",-95.5234211,29.8209084
"717","6930 GARTH RD",-94.9797086,29.8030869
"718","6500 FM 2100 RD STE 150",-95.069588,29.9176557
"719","6666 ANTOINE DR",-95.4711459,29.8614097
"720","5358 FM 1960 RD E # 374",NA,NA
"721","1813 CENTER ST",-85.5567358,42.3016636
"722","15 UVALDE RD STE B",-95.1812135,29.8045983
"723","8060 FM 1960 RD E",-95.1518338,30.0030494
"724","10405 W FAIRMONT PKWY",-95.0723129,29.6524533
"725","500 N MAIN ST",-84.1939132,39.7677287
"726","777B SHELDON RD",-95.1253733,29.7868806
"727","14643 BEECHNUT ST",-95.6479311,29.6885248
"728","11121 MARKET STREET RD",-95.2324589,29.7682632
"729","19726 FM 2920 RD",-95.7311751,30.0820021
"730","31414 FM 2920 RD",-95.9125403,30.0549196
"731","1218 S BROADWAY ST",-85.2908979,42.6378009
"732","24210 FRANZ RD",-95.7898241,29.8026071
"733","23220 KUYKENDAHL RD",-95.541591,30.1010937
"734","16445 S POST OAK RD",-95.4700401,29.5878793
"735","8105 ANTOINE DR",-95.4752826,29.8861562
"736","3115 FM 1960 RD W",-95.4764757,29.9996676
"737","10925 HOMESTEAD RD",-122.0809438,48.1966259
"738","7944 MESA DR",-95.2612205,29.8350807
"739","6422 SPENCER HWY",-95.1398022,29.6646614
"740","1420 W GULF BANK RD",-95.4232886,29.8881188
"741","15045 ELLA BLVD",-95.4342567,29.9862168
"742","8005 FUQUA ST",-95.2773823,29.6120978
"743","8311 SPENCER HWY",-95.1120628,29.6647904
"744","7728 LOCKWOOD DR",-95.3182151,29.8305494
"745","11039 FUQUA ST",-95.221381,29.6138454
"746","218 1ST ST W # A",NA,NA
"747","136 E CROSSTIMBERS ST",-95.3745304,29.8278244
"748","3606 N MAIN ST",-77.5825608,35.6002794
"749","2720 SOUTHMORE AVE",-95.1735531,29.6912083
"750","19525 CLAY RD",-95.7122551,29.8305366
"751","4002 POLK ST",-95.340277,29.740013
"752","4000 TELEPHONE RD STE B1",-95.3092907,29.7045098
"753","3528 ALDINE MAIL RD",-95.3379478,29.9018199
"754","10828 BEECHNUT ST",-95.5691528,29.6897332
"755","9010 CLEARWOOD DR",-95.2458792,29.6397118
"756","2004 CYPRESS CREEK PKWY",-95.4596386,30.0098396
"757","22428 IMPERIAL VALLEY DR",-95.4196058,30.0219341
"758","11550 S WILCREST DR",-95.5712041,29.6538225
"759","1455 GEARS RD",-95.4426479,29.9454787
"760","21735 ALDINE WESTFIELD RD",-95.3823813,30.0333615
"761","4750 W FUQUA ST",-95.4498939,29.6139889
"762","29310 HUFFMAN CLEVELAND RD",-95.110272,30.0778606
"763","15625 ALDINE WESTFIELD RD",-95.3580135,29.9458248
"764","21621 FM 2100 RD",-95.0922047,29.9904912
"765","7916 BAYWAY DR",-95.0313718,29.7803327
"766","12020 RALSTON RD",-95.2272759,29.8941985
"767","2600 W MAIN ST",-97.4822547,35.2177593
"768","13320 BEAUMONT HWY",-95.1912388,29.8402779
"769","12550 FONDREN RD",-95.5089602,29.6411646
"770","12955 ALDINE WESTFIELD RD",-95.3555618,29.9013328
"771","525 CROSSTIMBERS ST",-95.3924418,29.8288992
"772","3431 SPENCER HWY",-95.1902199,29.665778
"773","1350 N ALEXANDER DR",-94.9550928,29.7375275
"774","1703 ATASCOCITA RD",-95.2434315,29.9640332
"775","3052 HIGHWAY 146 S",-94.9140066,30.6820732
"776","9125 JENSEN DR",-95.3435764,29.8443327
"777","919 E AIRTEX DR",-95.4070872,29.9837523
"778","4477 FM 1942 RD",-94.9967556,29.8538934
"779","5001 LOCKWOOD DR",-95.3176433,29.8063166
"780","1804 W 43RD ST",-77.4769305,37.5228498
"781","24719 FM 2100 RD",-95.0903732,30.035446
"782","15411 LEE RD",-95.304166,29.942928
"783","16211 WALLISVILLE RD",-95.144,29.8155
"784","19130 FM 529 RD",-95.7024982,29.8801653
"785","10036 VETERANS MEMORIAL DR",-95.4391685,29.9117948
"786","12356 TIDWELL RD",-95.2156976,29.8496698
"787","2203 MASSEY TOMPKINS RD",-94.9410268,29.7659432
"788","3050 ALMEDA GENOA RD",-95.3768161,29.6144919
"789","4712 ALMEDA GENOA RD",-95.342378,29.620464
"790","7214 WADE RD",-95.0164215,29.8027427
"791","2002 FRY RD STE 117",-95.7185058,29.7960614
"792","2910 ROYAL OAKS CLUB DR",-95.5855608,29.7291851
"793","7434 EAGLE PASS ST",-95.2934315,29.783326
"794","6512 S RICE AVE",-95.4685453,29.7076536
"795","9122 WINDFERN RD",-95.5380442,29.9056388
"796","12222 FM 529 RD",-95.5939776,29.8804927
"797","611 E RICHEY ROAD",-95.4071881,29.9972114
"798","7850 FM 1960 BYPASS RD W",-95.3070176,30.0039061
"799","9211 WEST RD STE 127",-95.5529095,29.901479
"800","3007 N ALEXANDER DR",-94.9409551,29.7569985
"801","6402 MYKAWA RD",-95.3251392,29.6876303
"802","7911 WILCREST DR",-95.5704246,29.6914392
"803","301 W ALABAMA ST",-95.3837512,29.7386389
"804","11103 ALDINE WESTFIELD RD",-95.3555618,29.877451
"805","13354 JONES RD",-75.2415831,43.309827
"806","8674 S BRAESWOOD BLVD",-95.5305714,29.6717652
"807","10615 VETERANS MEMORIAL DR",-95.4569156,29.9329321
"808","949 S MASON RD",-95.7505949,29.7681232
"809","27630 TOMBALL PKWY",-95.6273335,30.0761129
"810","4814 HIGHWAY 6 N",-95.6451686,29.8457058
"811","12411 FM 1960 RD W",-95.6027759,29.9207807
"812","2744 GESSNER DR",-95.544769,29.8219082
"813","11725 BEECHNUT ST",-95.5870216,29.6871101
"814","4906 GARTH RD",-94.9774051,29.776302
"815","6610 FM 1960 RD E",-95.175983,29.9980591
"816","3500 FM 1960 RD W",-95.4837757,29.9964784
"817","6914 LAKEVIEW HAVEN DR",-95.6500303,29.8773611
"818","3454 STATE HWY 6 S",-95.6449455,29.7205162
"819","4926 EAST BLVD",-95.0988979,29.6653188
"820","5745 E SAM HOUSTON PKWY N",-95.1644781,29.808059
"821","8610 W BELLFORT ST",-95.5296803,29.6561216
"822","14219 FM 2100 RD",-95.0639149,29.8950459
"823","21170 KUYKENDAHL RD",-95.5148313,30.0761395
"824","26272 NORTHWEST FWY",-95.6991175,29.9746156
"825","5204 FAIRMONT PKWY",-95.1615552,29.6492208
"826","25104 MARKET PLACE DR",-95.802261,29.7825031
"827","9450 W SAM HOUSTON PKWY S",-95.5613998,29.6800877
"828","9612 ROWLETT RD",-95.2346818,29.6305142
"829","22611 STATE HIGHWAY 249",-95.592726,30.0146826
"830","4802 WILSON RD",-95.2502649,29.9371174
"831","1527 NORTH LOOP W",-95.4288031,29.8113939
"832","510 SOUTHMORE AVE",-95.2065196,29.6904558
"833","13350 STATE HIGHWAY 249",-95.4868955,29.9161958
"834","6010 N FRY RD",-95.719082,29.8591675
"835","1626 LOUETTA RD",-95.4398234,30.0647565
"836","9445 FM 1960 BYPASS RD W",-95.2853219,30.005549
"837","14510 FM 2920 RD",-95.641975,30.089723
"838","1104 SILBER RD",-95.4663748,29.7873
"839","2401 S WAYSIDE DR",-95.3152538,29.7141976
"840","45 E CROSSTIMBERS ST",-95.3778015,29.8286833
"841","8778 FRY RD",-95.7254779,29.909631
"842","10431 S POST OAK RD",-95.4621364,29.6680544
"843","13600 EAST FWY",-95.1826398,29.7683256
"844","222 DELL DALE ST",-95.1378318,29.7760239
"845","13409 TOPEKA ST",-95.1858796,29.7723713
"846","15615 HIGHWAY 59 N",-95.2944077,29.9458305
"847","6901 NAVIGATION BLVD",-95.3005514,29.7446515
"848","14502 MARKET STREET RD",-95.1660363,29.7703043
"849","30711 FM 2920 RD",-95.9057065,30.0644176
"850","3940 N MCCARTY ST",-95.2691269,29.7986183
"851","1703 EAST FWY",-95.0335258,29.7993317
"852","210 PATTON ST",-95.3697877,29.7974498
"853","7005 HIGHWAY 225",-95.092845,29.7073712
"854","2906 N MAIN ST",-84.2141285,39.7913879
"855","8101 BISSONNET ST",-95.5210714,29.6757289
"856","1600 RIVER OAKS BLVD",-95.4265017,29.7529879
"857","18003 CLAY RD",-95.6752962,29.8277557
"858","9950 MEMORIAL DR STE B",-95.4798701,29.7796863
"859","1201 LOUISIANA ST STE 3500",-95.3687247,29.7566361
"860","2330 CYPRESS CREEK PKWY",-95.4670043,30.0062882
"861","12300 VETERANS MEMORIAL DR",-95.4800544,29.9648943
"862","8985 WILL CLAYTON PKWY",-95.2490205,29.9793493
"863","3340 W LITTLE YORK RD",-95.4582259,29.8637685
"864","13197 BELLAIRE BLVD",-95.61442,29.7029379
"865","1950 KATY FORT BEND RD",-95.8014785,29.8011505
"866","5725 LOUETTA RD",-95.5020551,30.0325845
"867","9630 W BELLFORT AVE",-95.5497106,29.6542709
"868","4343 FM 2920 RD",-95.4854821,30.0705575
"869","7415 GARTH RD",-94.9829883,29.8082781
"870","2697 FM 1960 RD",-95.3876567,30.0224781
"871","3003 BARKER CYPRESS RD",-95.687257,29.8129566
"872","13939 RICHMOND AVE",-95.6351774,29.7289161
"873","12602 EAST FWY",-95.2128441,29.7698028
"874","100 WILCREST DR",-95.5851204,29.7647166
"875","919 MILAM ST STE 500",-95.3659038,29.7580582
"876","13722 CHAMPIONS DR",-95.5309922,29.9817699
"877","6470 W LITTLE YORK RD",-95.4858918,29.8669274
"878","3322 CENTER ST",-95.1248033,29.6812277
"879","302 N MAIN ST",-74.7947569,40.3366045
"880","1455 WILCREST DR",-95.5708349,29.7485234
"881","1420 FM 1960 RD W",-95.4523512,30.0145024
"882","2020 FOUNTAIN VIEW DR",-95.4864653,29.7465396
"883","2410 SMITH ST",-95.3771881,29.7485804
"884","13313 KUYKENDAHL RD",-95.434598,29.9781829
"885","7314 LOUETTA RD STE A1",-95.5271537,30.0205837
"886","3126 NASA PKWY STE 1",-95.0410069,29.5619626
"887","2314 W HOLCOMBE BLVD",-95.4136319,29.706544
"888","1420 KINGWOOD DR",-95.2342591,30.0486949
"889","11990 WESTHEIMER RD",-95.5912456,29.7371026
"890","14625 MEMORIAL DR",-95.6072357,29.769218
"891","8102 WESTHEIMER RD",-95.5106404,29.7382309
"892","1640 S MASON RD",-95.7529405,29.7567964
"893","17414 NORTHWEST FWY",-95.5823072,29.890715
"894","14650 WOODFOREST BLVD",-95.1624311,29.7900429
"895","7034 FM 1960 RD E",-95.172376,29.9967445
"896","8622 STELLA LINK RD",-95.4411128,29.6885236
"897","5130 RICHMOND AVE",-95.4642654,29.7327542
"898","1011 WESTHEIMER RD",-95.3920737,29.7441872
"899","12901 QUEENSBURY LN",-95.5635738,29.7776409
"900","8306 SOUTHWEST FWY",-95.5306498,29.6891555
"901","4820 HIGHWAY 6 N",-95.64522,29.846526
"902","1033 BAY AREA BLVD",-95.1191654,29.5561973
"903","17996 FM 529 RD",-95.6834217,29.8799983
"904","14315 CYPRESS ROSEHILL RD STE 140",-95.7008845,29.9756017
"905","3811 N FRY RD # 4",NA,NA
"906","3126 FM 528 RD",-95.1615884,29.5236105
