"","lon","lat","Location.Name"
"439",-95.5698691,29.850684,"TANNER FOOD MART"
"440",-95.5649685,29.8507821,"EASY LANE FOOD MART #10"
"441",-95.6071125,29.8980645,"CIGARS OF THE WORLD #2"
"442",-95.6081799,29.8799103,"FUEL DEPOT #10"
"443",-95.6081799,29.8799103,"FUEL DEPOT #10"
"444",-95.5698092,29.8677908,"FUEL DEPOT #15"
"445",-95.6088367,29.8791616,"529 SHELL"
"446",-95.5446255,29.8504645,"SD ALL SEASON FOOD STORE"
"447",-95.6135989,29.8773377,"FAMILY DOLLAR STORE #08784"
"448",-95.5371626,29.85285,"ALAMO VENDING OF TEXAS LLC"
"449",-95.6064352,29.8979355,"ELDRIDGE VENTURE, LLC"
"450",-95.6088778,29.8801059,"TOBACCO 529"
"451",-95.5456096,29.8497924,"SPEEDY  MART # 53"
"452",-95.6145432,29.8799555,"LMMM HOUSTON #62, LTD."
"453",-95.5589899,29.8326532,"SENOR BURRITO"
"454",-95.5696451,29.8663559,"BRITTMOORE LIQUOR"
"455",-95.5454866,29.8504735,"SHELL FOOD MART"
"456",-95.6055732,29.8966658,"RACEWAY 6956"
"457",-95.6055732,29.8966658,"RACEWAY 6956"
"458",-95.5887862,29.8666523,"ROADSTER #13"
"459",-95.5812562,29.8666324,"NEW PETROPARK FOOD AND FUEL"
"460",-95.5848672,29.8498985,"REFUEL MARKET"
"461",-95.5780147,29.8807808,"JOHNNY'S FOOD MART"
"462",-95.5795534,29.8497847,"TANNER FOOD MART"
"463",-95.5696656,29.8668282,"FUEL EXPO #10"
"464",-95.6086314,29.8638073,"THE KULTURE LLC"
"465",-95.5805587,29.8458895,"KREW WERKS 2 LLC"
"466",-95.6051832,29.8498955,"HEMPIRE CBD, CO."
"467",-95.6081799,29.8799103,"MERCATO 1"
"468",-95.6081799,29.8799103,"MERCATO 1"
"469",-95.497896,29.9620586,"WALGREENS #09291"
"470",-95.4985926,29.950817,"TEXACO FOOD MART BAMMEL"
"471",-95.4976502,29.9459476,"STRIPES STORE 40955H"
"472",-95.4972404,29.9528997,"SUPER FOOD STORE"
"473",-95.516112,29.9380847,"SAM HOUSTON SHELL"
"474",-95.499618,29.959108,"TIME SAVERS DISCOUNT #2"
"475",-95.5292088,29.9613812,"ROADSTER #5"
"476",-95.4786822,29.9598404,"ANTOINE EXPRESS"
"477",-95.5203748,29.9506961,"ROADSTER #6"
"478",-95.4786822,29.9598404,"HAFIZ BROTHERS"
"479",-95.5088577,29.9560405,"FUEL MAXX #33"
"480",-95.5171212,29.942336,"WHITE HAT"
"481",-95.5171212,29.942336,"WHITE HAT"
"482",-95.499066,29.957182,"POLAR EXPRESS #2"
"483",-95.5249454,29.9552557,"FUEL MAXX#35"
"484",-95.4978755,29.9564533,"HUNZA FOOD MART"
"485",-95.5171212,29.942336,"FAZ TOO LLC"
"486",-95.5171212,29.942336,"FAZ TOO LLC"
"487",-95.4953147,29.9693255,"FERRET'S FRESH EXPRESS"
"488",-95.495002,29.9737436,"FIRE & FLARE LOUNGE"
"489",-95.499066,29.957182,"CLOUD MASTERS SMOKE VAPE & CBD"
"490",-95.4150639,29.6953415,"KROGER TEXAS L.P. #740 & FUEL"
"491",-95.401236,29.6996046,"DEAN'S GROCERETTE INC"
"492",-95.4010467,29.7100605,"FANNIN ST. MARKET"
"493",-95.4136319,29.706544,"SPEC'S LIQUOR #21"
"494",-95.4179077,29.7065726,"KIRBY SHELL"
"495",-95.384511,29.7055559,"MEDICAL CENTER SHELL"
"496",-95.2275102,29.6109091,"SUNRISE SUPER STOP"
"497",-95.2148823,29.6027051,"KROGER TEXAS L.P. #746"
"498",-95.2155963,29.6020943,"KROGER KWIK SHOP #746"
"499",-95.2137003,29.583765,"WALGREENS #4396"
"500",-95.2239645,29.6124448,"WALGREENS #02115"
"501",-95.243615,29.5925932,"BLACKHAWK MART"
"502",-95.221381,29.6138454,"DOLLAR GENERAL STORE #12120"
"503",-95.2655482,29.5985918,"SPEC'S LIQUORS - PEARLAND #46"
"504",-95.228931,29.5998548,"CIRCLE K #2742191"
"505",-95.2119063,29.5847385,"FOODTOWN #207"
"506",-95.2279522,29.6014738,"TIMEWISE FOOD STORE #7401"
"507",-95.2170641,29.6017658,"TIMEWISE #853"
"508",-95.2173292,29.6139253,"SOUTHBELT VENDING, INC."
"509",-95.2126435,29.5860803,"HONG KONG FOOD MARKET #2"
"510",-95.2284008,29.5965789,"FRIENDLY MART"
"511",-95.2159798,29.5980384,"CORNER STOP"
"512",-95.2133945,29.58529,"SCARSDALE SHELL"
"513",-95.2133945,29.58529,"SCARSDALE SHELL"
"514",-95.2291349,29.6014273,"BEAMER SHELL"
"515",-95.2035487,29.5946855,"SENSE #3"
"516",-95.2010213,29.5957779,"DI VANG CAFE"
"517",-95.2155575,29.602988,"LIQUOR DEPOT"
"518",-95.2655482,29.5985918,"2-A-DAYS"
"519",-95.2136595,29.5859796,"FAMILY DOLLAR STORE #3498"
"520",-95.2231604,29.610671,"FAMILY DOLLAR STORE #8621"
"521",-95.2231604,29.610671,"FAMILY DOLLAR STORE #8621"
"522",-95.2139947,29.5858219,"LA MORELIANA MEAT MARKET # 13"
"523",-95.1989832,29.5739974,"COYOTE EXPRESS"
"524",-95.2214681,29.5920641,"SAGEMONT CAR CARE"
"525",-95.2125179,29.5869276,"SCOTTY'S PUB"
"526",-95.2060763,29.5916962,"SHOP N SAVE"
"527",-95.196521,29.594836,"STOP N SAVE"
"528",-95.2281357,29.5706423,"LA PETITE MARKET"
"529",-95.2009426,29.5958791,"MY QUANG MARKET"
"530",-95.222773,29.6125602,"24 SEVEN #1"
"531",-95.2293388,29.5998839,"TNT LIQUOR"
"532",-95.2110909,29.5860351,"E GO SMOKE SHOP"
"533",-95.2229441,29.5921546,"HANDI STOP 83"
"534",-95.2289032,29.6106286,"LMMM HOUSTON #73, LTD."
"535",-95.2231604,29.610671,"RALSTON DRUG & DISCOUNT LIQUOR"
"536",-95.2231604,29.610671,"RALSTON DRUG & DISCOUNT LIQUOR"
"537",-95.2462055,29.6015907,"ZIP IN ZIP OUT"
"538",-95.217726,29.6077376,"SABO MART"
"539",-95.213211,29.5863134,"TEXAS LIQUOR STORE"
"540",-95.1886101,29.5838196,"RACEWAY 763"
"541",-95.2141896,29.5844684,"JACK'S GROCERY #13"
"542",-95.2049144,29.5926675,"FOOD MART"
"543",-95.2198899,29.6136678,"ROCK N ROLL IT"
"544",-95.2133945,29.58529,"SCARSCO ENT INC"
"545",-95.2133945,29.58529,"SCARSCO ENT INC"
"546",-95.2226506,29.5909789,"USA FOOD STORE"
"547",-95.2226506,29.5909789,"USA FOOD STORE"
"548",-95.2119063,29.5816673,"AL-HAMD GROCERY & HALAL MEAT M"
"549",-95.2186969,29.5799255,"SPEED FUEL"
"550",-95.2226506,29.5909789,"B & G FOOD STORE"
"551",-95.2226506,29.5909789,"B & G FOOD STORE"
"552",-95.6400855,29.8363359,"SUPER K FOOD MART"
"553",-95.6438127,29.8559359,"TELOLOAPAN MEAT MARKET #8"
"554",-95.7041542,29.815249,"GREENHOUSE CITGO"
"555",-95.6752221,29.865801,"GARCIA'S FOOD STORE"
"556",-95.6879558,29.8111689,"ALCO LIQUOR"
"557",-95.6846468,29.8308918,"ONE STOP - DEERFIELD - CHAPIN"
"558",-95.6846468,29.8308918,"ONE STOP - DEERFIELD - CHAPIN"
"559",-95.6840508,29.8667145,"LA MICHOACANA MEAT MARKET #22"
"560",-95.6826944,29.8647455,"WALGREENS #3160"
"561",-95.7189312,29.7901344,"WALGREENS #03441"
"562",-95.6465345,29.8495339,"WALGREENS #3870"
"563",-95.6854895,29.8316442,"WALGREENS #06909"
"564",-95.661078,29.8307981,"RAHEELA FOOD MART"
"565",-95.7185058,29.7960614,"DOLLAR GENERAL STORE #22155"
"566",-95.6451686,29.8457058,"MURPHY USA #6717"
"567",-95.6500303,29.8773611,"MURPHY USA #6904"
"568",-95.6752962,29.8277557,"PINE FOREST COUNTRY CLUB"
"569",-95.687257,29.8129566,"CIRCLE K STORE #2703595"
"570",-95.64522,29.846526,"SPEC'S BEAR CREEK # 40"
"571",-95.6445439,29.8367169,"FIESTA MART # 56"
"572",-95.7186296,29.7998423,"CIRCLE K #2742021"
"573",-95.6877503,29.7967101,"CIRCLE K #2742349"
"574",-95.6466211,29.8485092,"SPEEDY STOP FOOD STORE #301"
"575",-95.717149,29.7889086,"HEB FOOD STORE #492"
"576",-95.6475841,29.847253,"HEB FOOD STORE #553"
"577",-95.6448914,29.8441969,"WAL-MART NEIGHBORHOOD MARKET #"
"578",-95.6837631,29.8327097,"RANDALL'S # 2672"
"579",-95.6460005,29.8309465,"7-ELEVEN CONVENIENCE STORE #41"
"580",-95.6460005,29.8309465,"7-ELEVEN CONVENIENCE STORE #41"
"581",-95.6457386,29.8340977,"TIMEWISE #829"
"582",-95.6441109,29.8618475,"PICK QUICK"
"583",-95.654155,29.8494111,"IN N OUT CONOCO"
"584",-95.6447681,29.83884,"LA MICHOACANA MEAT MARKET #26"
"585",-95.6863711,29.8128872,"HANDI STOP #136"
"586",-95.6829204,29.8488995,"CYPRESS MART"
"587",-95.6467399,29.8386657,"CIGARS OF THE WORLD"
"588",-95.6451288,29.8556451,"PARK ROW SHELL"
"589",-95.6451288,29.8556451,"PARK ROW SHELL"
"590",-95.682897,29.86194,"UNCLE ALBERTS PUB"
"591",-95.6446449,29.8570939,"COURTESY MART"
"592",-95.6838864,29.8710463,"KWIK-N-EASY FOOD STORE"
"593",-95.6482469,29.8462499,"EL CENTENARIO CLUB"
"594",-95.7032702,29.8258096,"RAJ'S MART"
"595",-95.7186502,29.7949962,"GUERRERO MEAT MARKET, INC."
"596",-95.6838042,29.8782575,"MR SMOKEZ"
"597",-95.6628448,29.8644707,"SHELL FOOD MART"
"598",-95.6537236,29.835844,"POWER MART #15"
"599",-95.687812,29.7893378,"FOOD & FUELS"
"600",-95.6470274,29.8441058,"FAMILY DOLLAR STORE #4595"
"601",-95.6877721,29.7961026,"NEW EXPRESS LIQUOR"
"602",-95.7044009,29.8007264,"GREENHOUSE SHELL"
"603",-95.7044009,29.8007264,"GREENHOUSE SHELL"
"604",-95.6410508,29.8680377,"SAM'S FOOD MART"
"605",-95.7186288,29.7976894,"TOKIN EDDIE'S"
"606",-95.6443871,29.8708984,"FORT LIQUOR"
"607",-95.7185885,29.796013,"HIGH LIFE"
"608",-95.7184651,29.7960634,"NEW KATY HALAL MEAT & GROCERIE"
"609",-95.6439877,29.8643307,"6TH STREET SMOKE SHOP"
"610",-95.6836809,29.8650635,"CIRCLE A FOOD STORE #3"
"611",-95.6460005,29.8309465,"6767 RACEWAY"
"612",-95.6460005,29.8309465,"6767 RACEWAY"
"613",-95.6765703,29.8657744,"DEWM INC"
"614",-95.6452816,29.8485735,"SHREE FOOD MART"
"615",-95.6827355,29.8496508,"CARNICERIA Y TAQUERIA IRAPUATO"
"616",-95.6635022,29.8487635,"SIN FRONTERAS FOOD STORE"
"617",-95.6448503,29.8680332,"FASTBREAK"
"618",-95.6877092,29.7885534,"MR EXPRESS"
"619",-95.6844207,29.8316,"ICEBOX 4469"
"620",-95.6844207,29.8316,"ICEBOX 4469"
"621",-95.7030536,29.8468622,"OASIS MARKET"
"622",-95.7185885,29.796013,"MR LIQUOR STORE"
"623",-95.6455486,29.8571455,"TIMBER CREEK FOOD MART"
"624",-95.7186503,29.7949081,"CHARLIE'S FOOD MART"
"625",-95.6696044,29.8659156,"CARTERS CORNER"
"626",-95.704067,29.8224143,"GREENHOUSE GROCERIES"
"627",-95.7200175,29.8104408,"1 STOP #3"
"628",-95.6839623,29.8658096,"NAZMA FOOD MART"
"629",-95.7038664,29.7968282,"MR. EXPRESS"
"630",-95.6525733,29.8348117,"ABARROTES Y NOVEDADES YENI"
"631",-95.6839892,29.8567382,"KROOZIN MARKET"
"632",-95.6839892,29.8567382,"KROOZIN MARKET"
"633",-95.7028845,29.8286396,"MB AROMA USA, INC."
"634",-95.6864157,29.823578,"EL AHORRO SUPERMARKET #20, LLC"
"635",-95.6838864,29.8496915,"SKY LIQUOR"
"636",-95.6875754,29.8119527,"K T EXPRESS"
"637",-95.6529841,29.8362361,"AL-TAWIL, INC."
"638",-95.6829616,29.8530879,"JS MART 3"
"639",-95.6437618,29.8565233,"STOP-N-IN"
"640",-95.6499744,29.8788295,"CAIRO TIME"
"641",-95.6836809,29.8302799,"CELEBRITY SMOKE & VAPE"
"642",-95.6920667,29.8306405,"CLAY MART EXPRESS"
"643",-95.6822422,29.865711,"PUFF & SMOKE HIGH TIMES"
"644",-95.6822422,29.865711,"PUFF & SMOKE HIGH TIMES"
"645",-95.6482015,29.8352333,"DONG KHANH MARKET"
"646",-95.6686592,29.8494663,"BEST HANDI STOP #25"
"647",-95.7034552,29.7972966,"SAM'S LIQOUR"
"648",-95.643739,29.85574,"THE SOCIAL HOOKAH LOUNGE"
"649",-95.6890657,29.792597,"PARK VIEW CHEVRON"
"650",-95.6864157,29.823578,"LA MEDIZONA PHARMACY"
"651",-95.7091297,29.8141783,"REVOLVER HOUSTON"
"652",-95.6445217,29.8461502,"SMOKE DADDY'S SMOKE SHOP LLC"
"653",-95.6879558,29.8111689,"SUPERMERCADO MAXELA"
"654",-95.7044009,29.8007264,"GREENHOUSE SWIFT"
"655",-95.7044009,29.8007264,"GREENHOUSE SWIFT"
"656",-95.6844207,29.8316,"ICE BOX"
"657",-95.6844207,29.8316,"ICE BOX"
"658",-95.6451288,29.8556451,"BEMCO ENT. INC."
"659",-95.6451288,29.8556451,"BEMCO ENT. INC."
"660",-95.7034552,29.7972966,"GREENHOUSE CBD & VAPE"
"661",-95.6822422,29.865711,"HIGH TIMES CBD SMOKE"
"662",-95.6822422,29.865711,"HIGH TIMES CBD SMOKE"
"663",-95.6877724,29.811674,"NIRVANA SMOKE N HOOKAH LOUNGE"
"664",-95.6815024,29.8657428,"TEXAS SPACE LIQUOR"
"665",-95.6589825,29.8320143,"DOLLAR PLU$ N MORE"
"666",-95.6846468,29.8308918,"ONE STOP-DEERFIELD"
"667",-95.6846468,29.8308918,"ONE STOP-DEERFIELD"
"668",-95.6839892,29.8567382,"ATMOS SMOKE SHOP KATY"
"669",-95.6839892,29.8567382,"ATMOS SMOKE SHOP KATY"
"670",-95.6458978,29.8592707,"ZERO GRAVITY SMOKE & VAPE"
"671",-95.6424884,29.6892299,"ESKIMO HUT"
"672",-95.6448914,29.7044417,"WALGREENS #3661"
"673",-95.6479311,29.6885248,"DOLLAR GENERAL STORE #9781"
"674",-95.6388123,29.7032568,"FIESTA MART  # 14"
"675",-95.6416874,29.7057506,"HEB FOOD STORE #575"
"676",-95.6431251,29.6901276,"TIMEWISE FOOD STORE #257"
"677",-95.6154054,29.7025353,"MY HOA FOOD MARKET"
"678",-95.6516489,29.6913212,"7 DAYS FOOD STORE"
"679",-95.6216874,29.6890525,"JUST A BAR"
"680",-95.6165717,29.7044186,"THREE STAR LIQUOR"
"681",-95.6639953,29.6992524,"U S MART #109"
"682",-95.6248902,29.704434,"CAFE SO DO"
"683",-95.6394694,29.7026876,"FAMILY DOLLAR STORE #5715"
"684",-95.6205787,29.6890543,"FAMILY DOLLAR STORE #08387"
"685",-95.624418,29.7032587,"SUNNY'S MOBIL"
"686",-95.6461546,29.688572,"DILPASAND PAN HOUSE"
"687",-95.6229192,29.6890905,"TEXAS FOREVER BEECHNUT"
"688",-95.6235762,29.7042191,"HARI FOOD MART"
"689",-95.6226113,29.6805743,"TNI DOLLAR STORE N GAMEROOM"
"690",-95.6439607,29.7102956,"MITTY MART"
"691",-95.6453124,29.7053146,"ZIG ZAG SMOKE SHOP"
"692",-95.6453124,29.7053146,"ZIG ZAG SMOKE SHOP"
"693",-95.6148511,29.6815599,"LA FRONTERA MEAT MARKET"
"694",-95.6428375,29.6910871,"LA MICHOACANA MEAT MARKET"
"695",-95.6151478,29.7109105,"SUNNY'S FOOD STORE"
"696",-95.6445319,29.7022581,"HWY 6 SMOKE SHOP"
"697",-95.6240112,29.6809981,"NOW & FOREVER BISSONET"
"698",-95.6639748,29.700223,"K FOOD MART"
"699",-95.6138042,29.6746791,"NEW TIME MART"
"700",-95.6404141,29.7036848,"FIESTA BEVERAGE MART #14"
"701",-95.6215642,29.704169,"JC STORE & MORE"
"702",-95.6250847,29.7028964,"SONNY FOOD MART"
"703",-95.6142136,29.6968832,"STOP EXPRESS"
"704",-95.616702,29.7027761,"BELLAIRE SANDWICH"
"705",-95.6444886,29.6947293,"SMOKE N NIGHT"
"706",-95.6424904,29.693609,"SUPER STOP"
"707",-95.6439487,29.7099277,"SPIRITS LIQUOR"
"708",-95.6646648,29.7012106,"DOLLAR PLUS DOLLAR"
"709",-95.6408441,29.7046922,"SMOKE N LEGEND"
"710",-95.6524911,29.7017276,"SWIFT BELLAIRE"
"711",-95.6416874,29.7021422,"VAPEALICIOUS SMOKE SHOP & VAPE"
"712",-95.6475017,29.6887291,"DO DARYA"
"713",-95.652676,29.7008401,"FIRST CHOICE FOOD MART"
"714",-95.6250847,29.7028964,"BEST FRIEND CAFE & BIDA"
"715",-95.6216874,29.6890525,"AURA SMOKE"
"716",-95.6453124,29.7053146,"AMHW LLC"
"717",-95.6453124,29.7053146,"AMHW LLC"
"718",-95.6104502,29.7356506,"M K LIQUOR"
"719",-95.6274772,29.757494,"KROGER TEXAS L.P. #349"
"720",-95.6053884,29.7525682,"KROGER TEXAS L.P. #735"
"721",-95.6049985,29.7535993,"KROGER FUEL CENTER #735"
"722",-95.6035817,29.7367199,"WALGREENS #03407"
"723",-95.6258043,29.7566769,"WALGREENS #05313"
"724",-95.586878,29.7480738,"WALGREENS #05871"
"725",-95.5915153,29.7370103,"SPEC'S LIQUORS #2"
"726",-95.6045675,29.7376318,"FIESTA MART #79"
"727",-95.5854111,29.737074,"CIRCLE K #2742174"
"728",-95.6096167,29.7465725,"CIRCLE K #2742306"
"729",-95.58577,29.7359897,"HEB FOOD STORE #551"
"730",-95.5915974,29.732948,"WAL-MART SUPERCENTER #3296"
"731",-95.6259784,29.759519,"TIMEWISE FOOD STORE #4501"
"732",-95.6232888,29.7353961,"TIMEWISE FOOD STORE #7001"
"733",-95.605409,29.7365364,"TIMEWISE FOOD STORE #836"
"734",-95.597818,29.738036,"SAVE-A-STEP"
"735",-95.6049779,29.7469039,"ASHFORD LIQUOR"
"736",-95.5948486,29.7347776,"PHOENICIA SPECIALTY FOODS"
"737",-95.6433715,29.7390073,"J P HOPS HOUSE"
"738",-95.6075015,29.7543283,"LUCKY WAY LIQUOR"
"739",-95.6432718,29.7673987,"BLUE SKY LIQUOR"
"740",-95.6056142,29.7457723,"FRIENDLY FIRE CIGARS"
"741",-95.623137,29.767365,"CIGAR TOWNE"
"742",-95.6123262,29.7355449,"FAMILY DOLLAR #32241"
"743",-95.5766402,29.737118,"STAR STOP 23"
"744",-95.6248892,29.737389,"RED SKY HOOKAH LOUNGE"
"745",-95.6396462,29.736055,"SUPER K FOOD STORE"
"746",-95.6396029,29.7360674,"LIQUOR INN"
"747",-95.6279403,29.7567104,"VILLAGE LIQUOR & FINE WINES"
"748",-95.6064147,29.7458962,"ASHFORD CHEVRON"
"749",-95.6066507,29.7491668,"MR SMOKE"
"750",-95.5934853,29.7369272,"MR SMOKE"
"751",-95.6146664,29.7363928,"ICEBOX 4583"
"752",-95.5882628,29.7399711,"DOLLAR 1.09 PLUS STORE"
"753",-95.6347407,29.7356233,"NOW & FOREVER WESTHEIMER"
"754",-95.6432072,29.735046,"NOW & FOREVER HIGHWAY 6"
"755",-95.606702,29.7517912,"SHAWARMA GRILL"
"756",-95.6231656,29.7537542,"FALCON EXPRESS"
"757",-95.6231656,29.7537542,"FALCON LIQUOR & CIGARS"
"758",-95.6439055,29.7562544,"SAHARA TAMIRAAT SHELL & CHURCH"
"759",-95.643618,29.7400791,"Q MART"
"760",-95.5881194,29.7392617,"ONE RUN"
"761",-95.624549,29.7488402,"TOP CHOICE SMOKE SHOP"
"762",-95.5883214,29.7404041,"TOP CHOICE SMOKE SHOP"
"763",-95.6066539,29.7489153,"K & K FOOD MART"
"764",-95.6449804,29.7520569,"MYSTIQ STORES, LLC"
"765",-95.6109617,29.7356211,"MYSTIQ STORES, LLC"
"766",-95.6441725,29.7555442,"CHEVRON HWY 6"
"767",-95.5882686,29.7401093,"KIRKWOOD DISCOUNT LIQUOR"
"768",-95.6228371,29.7365427,"LA MICHOACANA MEAT MARKET H61"
"769",-95.590933,29.7375505,"HAZE SMOKE SHOP"
"770",-95.5860283,29.7488299,"KIRKWOOD FOOD MART"
"771",-95.6315496,29.736283,"LUX TAVERN"
"772",-95.5766813,29.7378826,"APOLLO CAFE & HOOKAH LOUNGE"
"773",-95.6318098,29.7353276,"WEST OAK FOOD STORE"
"774",-95.6153643,29.7365887,"HUB SMOKE & VAPE"
"775",-95.6000933,29.7370541,"GF SMOKESHOP"
"776",-95.606702,29.7517912,"ROCK N ROLLIN IT"
"777",-95.6063942,29.7383437,"TOBACCO N VAPE"
"778",-95.6064147,29.7578004,"NEW SUPER K CORNER STORE"
"779",-95.5881091,29.7381911,"PASHA MEDITERRANEAN CAFE"
"780",-95.6332266,29.7352449,"O42 LOUNGE"
"781",-95.5975074,29.737028,"WESTHEIMER HALAL MEAT LLC"
"782",-95.5844158,29.7372643,"THE GOOD LIFE"
"783",-95.6438764,29.7411611,"3 WINN HOLDINGS, LLC"
"784",-95.592172,29.737163,"SMOKE IT UP"
"785",-95.6192238,29.7352527,"SPEEDY EXPRESS #48"
"786",-95.5945934,29.7371961,"GAZELLE CAFE LLC"
"787",-95.5067472,29.8791726,"MINIT STOP FOOD STORE #21"
"788",-95.516249,29.85156,"EAGLE LIQUOR 2"
"789",-95.5501617,29.9022701,"WALGREEN'S #06401"
"790",-95.5157636,29.8504992,"CIRCLE K #2742345"
"791",-95.5090831,29.8537969,"WAL-MART SUPERCENTER #2257"
"792",-95.541263,29.88557,"STRIPES STORE 40956H"
"793",-95.5244534,29.8925806,"STRIPES STORE 40958H"
"794",-95.5063783,29.850755,"CLICKS BILLIARDS"
"795",-95.5020346,29.8488627,"TIMEWISE FOOD STORE #203"
"796",-95.5251975,29.8826526,"1ST CHOICE FOOD STORE # 1"
"797",-95.5378187,29.8958055,"NEW QUIK N EASY"
"798",-95.4997809,29.8663056,"BEST STOP #2"
"799",-95.5247404,29.8651302,"HANDI PLUS #4"
"800",-95.499634,29.8787486,"STOP-N-BUY #11"
"801",-95.507034,29.8417144,"PINEMONT GROCERY"
"802",-95.5438566,29.8617283,"HEMPSTEAD MART"
"803",-95.5057431,29.8651789,"PIC-N-SAV"
"804",-95.5075053,29.8660968,"MAR'S LIQUOR"
"805",-95.5111764,29.8505025,"TIDWELL CITGO"
"806",-95.5412117,29.8705127,"Y ALL SEASON FOOD STORE"
"807",-95.5378255,29.8915456,"WINDFERN FOOD MART"
"808",-95.5251093,29.8817407,"GALAXY MART"
"809",-95.5148062,29.8703783,"FAMILY DOLLAR STORE #09316"
"810",-95.542521,29.8722261,"M & F FOOD MART"
"811",-95.5113372,29.8512245,"LIQUOR BANK - TOBACCO"
"812",-95.5062349,29.8652936,"HOLLIS MARKET"
"813",-95.5247609,29.8588885,"STAR STOP 61"
"814",-95.5320991,29.8535349,"SUNMART # 312"
"815",-95.5055617,29.8497087,"HOLLISTER SHELL"
"816",-95.5369371,29.8855485,"ICEBOX #4443"
"817",-95.5251093,29.8817407,"FAIRBANKS LIQUOR STORE"
"818",-95.5369986,29.8766478,"FIRST STOP FOOD STORE"
"819",-95.5251093,29.8817407,"STUFF'N'PUFF SMOKE SHOP"
"820",-95.5310127,29.8726631,"SEGURA AND SEGURA"
"821",-95.5041654,29.8442674,"ASH CENTRAL"
"822",-95.5162479,29.8514345,"LA GUERRERA MEAT MARKET ENTERP"
"823",-95.5252676,29.8744411,"JAINEMANI HOLDINGS LLC"
"824",-95.5370601,29.8691885,"MARKET AT WLY, LLC"
"825",-95.540175,29.8852769,"EXPRESS FOOD MART #2"
"826",-95.5256013,29.8591013,"GREEN SMOKE AND VAPE"
"827",-95.5256013,29.8591013,"GREEN SMOKE AND VAPE"
"828",-95.516249,29.85156,"M & G MARKET"
"829",-95.5335546,29.8548034,"HEMPSTEAD SHELL TRUCK STOP"
"830",-95.5244534,29.8832098,"LITTLE BUDDY #290"
"831",-95.5067584,29.8359724,"HEMPSTEAD EXPRESS TRUCK STOP"
"832",-95.5166511,29.8514124,"ROAD STAR #4"
"833",-95.5060915,29.8594642,"TEXAS IMPORTS"
"834",-95.5256013,29.8591013,"GREENSMOKE"
"835",-95.5256013,29.8591013,"GREENSMOKE"
"836",-95.5370601,29.8691885,"DISCO CBD SMOKE"
"837",-95.0991624,29.5486288,"ORBITS"
"838",-95.101945,29.5479883,"WALGREENS #11854"
"839",-95.1074232,29.5483575,"SUNNY'S"
"840",-95.1191654,29.5561973,"SPEC'S LIQUOR STORE #6"
"841",-95.1089493,29.5724917,"CIRCLE K #2742385"
"842",-95.0894381,29.5506725,"CIRCLE K #2741900"
"843",-95.1177204,29.5547845,"HEB FOOD STORE #572"
"844",-95.109865,29.5729309,"TIMEWISE #857"
"845",-95.1130396,29.5593466,"JACK'S GROCERY #4"
"846",-95.1177525,29.558216,"DIANA FOOD MART"
"847",-95.1108418,29.5688277,"BAY MART"
"848",-95.1047466,29.5450482,"SMOKE ENVY NASA"
"849",-95.1088537,29.5462583,"FAMILY DOLLAR STORE #32654"
"850",-95.1072706,29.5462285,"DON OSCAR'S CIGARS, LLC"
"851",-95.1149933,29.5627954,"ORBITS"
"852",-95.1013693,29.5481346,"HIGH TIDE"
"853",-95.1013693,29.5481346,"HIGH TIDE"
"854",-95.0944709,29.5484674,"NASA STOP N SHOP"
"855",-95.1173337,29.5585718,"MAWAL CAFE & GRILL CLEAR LAKE"
"856",-95.1069871,29.5469991,"DUDE'S STOP"
"857",-95.1069871,29.5469991,"DUDE'S STOP"
"858",-95.1004407,29.5477315,"BUCKY'S #1204"
"859",-95.10665,29.5787008,"1 STOP #8"
"860",-95.1133848,29.5516106,"ALAQSA MARKET, LLC"
"861",-95.1013693,29.5481346,"HIGH TIDE SMOKE SHOP"
"862",-95.1013693,29.5481346,"HIGH TIDE SMOKE SHOP"
"863",-95.1130396,29.5593466,"FOOD MART"
"864",-95.1069871,29.5469991,"EL CAMINO FOOD MART"
"865",-95.1069871,29.5469991,"EL CAMINO FOOD MART"
"866",-95.1076417,29.5732519,"SMOKE HUT"
"867",-95.4276879,29.6851475,"FIRST STOP FOODSTORE #11"
"868",-95.4445132,29.6728784,"SUNNY'S GROCERY"
"869",-95.4393731,29.6920916,"WALGREENS #04328"
"870",-95.4187465,29.7055683,"WALGREENS #09696"
"871",-95.4411128,29.6885236,"SPECS #11"
"872",-95.4259701,29.6807546,"SPEC'S WINES & SPIRIT FINER FO"
"873",-95.4430777,29.7056329,"CIRCLE K #2740526"
"874",-95.4229408,29.682589,"CIRCLE K #2742567"
"875",-95.4254575,29.7047527,"RANDALL'S FOOD AND DRUG #1061"
"876",-95.4259895,29.6784258,"TIMEWISE FOOD STORE #7501"
"877",-95.4394755,29.6772198,"SUNNY FOOD STORE"
"878",-95.4404783,29.6864966,"BEST AMERICAN FOOD MART"
"879",-95.4401304,29.673583,"CORNER DRIVE IN GROCERY"
"880",-95.422859,29.6816447,"FAMILY DOLLAR STORE #6193"
"881",-95.4209624,29.6843045,"CIGAR DISTRIBUTORS OF TEXAS"
"882",-95.4286701,29.6770753,"STAR STOP 15"
"883",-95.4199013,29.7054481,"TOTAL WINE SPIRITS BEER & MORE"
"884",-95.4390457,29.6818174,"LA MICHOACANA MEAT MARKET STE"
"885",-95.4470077,29.7055619,"LITTLE WOODROW 'S"
